program,type,directed,batch,nodes,modifier,diameter,time,clocktime,system,percent,memory,voluntary,involuntary,faults,exit
snp,sf,0,2,10000,2.9,18,0.0048999786377,0.004916,0.02,98%,33464,9,25,0,0
nx,sf,0,3,10000,2.9,20,715.971996069,471.23267,0.36,65%,65764,15,59615,0,0
gl,sf,0,3,10000,2.9,20,14.8769,717.394,616.99,4583%,477576,65247,7516,0,0
gtp,sf,0,3,10000,2.9,20.0,0.172230958939,3.982449,0.36,328%,66780,206,406,0,0
glp,sf,0,3,10000,2.9,48,4.57814,166.597,16.00,3168%,46500,104540,39953,0,0
snp,sf,0,3,10000,2.9,17,0.00491094589233,0.004927,0.03,98%,33464,9,24,0,0
nx,sf,0,4,10000,2.9,19,670.066415071,598.477536,0.92,89%,65908,19,24872,0,0
gl,sf,0,4,10000,2.9,19,11.1108,516.25,420.38,4362%,467064,59308,6428,0,0
gtp,sf,0,4,10000,2.9,19.0,0.137161016464,3.831039,0.26,333%,66784,196,273,0,0
glp,sf,0,4,10000,2.9,51,4.70057,163.504,15.33,3039%,45568,111118,39518,0,0
snp,sf,0,4,10000,2.9,15,0.00498199462891,0.004998,0.05,98%,33464,8,24,0,0
nx,sf,0,0,10000,3.0,21,609.98020792,541.041379,0.37,88%,64956,33,23072,0,0
gl,sf,0,0,10000,3.0,21,12.8051,602.812,494.16,4455%,477780,63949,6730,0,0
gtp,sf,0,0,10000,3.0,21.0,0.176485061646,5.789633,0.24,421%,66764,217,349,0,0
glp,sf,0,0,10000,3.0,71,6.61655,229.728,17.29,3137%,46788,153400,57002,0,0
snp,sf,0,0,10000,3.0,16,0.00479316711426,0.004809,0.03,98%,33484,9,31,0,0
nx,sf,0,1,10000,3.0,21,498.616208076,497.92019,0.37,99%,64816,16,3339,0,0
gl,sf,0,1,10000,3.0,21,13.3549,630.731,524.87,4484%,461340,67548,6775,0,0
gtp,sf,0,1,10000,3.0,21.0,0.208415985107,5.443334,0.41,401%,66768,237,394,0,0
glp,sf,0,1,10000,3.0,54,5.0514,173.59,17.31,3038%,46728,118132,41343,0,0
snp,sf,0,1,10000,3.0,16,0.00481295585632,0.004829,0.03,98%,33464,7,24,0,0
nx,sf,0,2,10000,3.0,24,588.432487011,525.949683,0.28,89%,64852,15,23271,2,0
gl,sf,0,2,10000,3.0,24,13.9548,653.18,543.19,4462%,473560,72422,7647,0,0
gtp,sf,0,2,10000,3.0,23.0,0.123656988144,4.552649,0.19,380%,70856,200,242,0,0
glp,sf,0,2,10000,3.0,54,5.20791,181.974,16.88,3082%,45516,117568,39477,0,0
snp,sf,0,2,10000,3.0,17,0.00478291511536,0.004799,0.04,98%,33484,9,33,0,0
nx,sf,0,3,10000,3.0,23,776.561399937,521.932709,0.45,67%,64600,16,67567,0,0
gl,sf,0,3,10000,3.0,23,12.983,605.879,496.72,4419%,475140,68086,7390,0,0
gtp,sf,0,3,10000,3.0,23.0,0.166671991348,5.56974,0.24,425%,66780,206,261,0,0
glp,sf,0,3,10000,3.0,56,5.26359,183.65,18.30,3070%,50736,122601,43379,0,0
snp,sf,0,3,10000,3.0,18,0.00470495223999,0.004721,0.04,98%,33464,9,40,0,0
nx,sf,0,4,10000,3.0,24,535.330450058,450.034102,0.19,83%,64708,27,20843,0,0
gl,sf,0,4,10000,3.0,24,13.3206,617.32,507.81,4412%,473596,71709,7316,0,0
gtp,sf,0,4,10000,3.0,24.0,0.145549058914,4.231566,0.39,350%,66768,225,250,0,0
glp,sf,0,4,10000,3.0,49,4.44395,157.548,16.49,3079%,44764,108543,41040,0,0
snp,sf,0,4,10000,3.0,17,0.00479793548584,0.004814,0.03,98%,33480,8,42,0,0
nx,sf,0,0,100000,2.0,4,147405.092531,139060.797035,23.80,94%,1252352,223,3399887,0,0
gl,sf,0,0,100000,2.0,4,446.307,19231.5,12634.36,4167%,44437808,2803412,182142,0,0
gtp,sf,0,0,100000,2.0,4.0,0.276890993118,6.547146,0.45,110%,123884,313,1781,0,0
glp,sf,0,0,100000,2.0,12,5.19336,358.185,193.75,4149%,272976,63700,8937,0,0
snp,sf,0,0,100000,2.0,4,0.159337043762,0.159363,0.07,99%,59932,9,196,0,0
nx,sf,0,1,100000,2.0,5,174725.806962,153924.217731,115.72,88%,1209904,272,6894960,0,0
gl,sf,0,1,100000,2.0,5,364.188,18635,11643.29,4753%,43309016,1179996,157579,0,0
gtp,sf,0,1,100000,2.0,4.0,0.196696996689,5.011492,0.34,108%,122824,223,1816,0,0
glp,sf,0,1,100000,2.0,19,7.84145,481.369,245.78,4272%,268920,79235,12151,0,0
snp,sf,0,1,100000,2.0,4,0.1458568573,0.145744,0.06,98%,59532,9,155,0,0
nx,sf,0,2,100000,2.0,4,170364.314254,157270.923889,34.31,92%,1317124,192,4887394,0,0
gl,sf,0,2,100000,2.0,4,299.289,15782.3,9802.66,4951%,44557592,1011887,137079,0,0
gtp,sf,0,2,100000,2.0,3.0,0.258713960648,4.606745,0.30,106%,124732,269,1700,0,0
glp,sf,0,2,100000,2.0,13,5.7044,376.594,194.51,4087%,273704,71375,9049,0,0
snp,sf,0,2,100000,2.0,3,0.172816991806,0.172538,0.07,99%,61344,9,225,0,0
nx,sf,0,3,100000,2.0,5,193463.027198,170870.144109,126.50,88%,1230820,253,7653167,0,0
gl,sf,0,3,100000,2.0,5,362.348,18235.2,10969.25,4686%,43816724,1087518,187231,0,0
gtp,sf,0,3,100000,2.0,5.0,0.320385932922,6.53191,0.51,110%,127264,327,1795,0,0
glp,sf,0,3,100000,2.0,14,6.05824,381.879,199.77,4058%,281040,70289,8864,0,0
snp,sf,0,3,100000,2.0,4,0.149902820587,0.149929,0.06,99%,59772,8,130,0,0
nx,sf,0,4,100000,2.0,3,194766.926126,172168.73658,133.49,88%,1534116,379,7663015,0,0
gl,sf,0,4,100000,2.0,3,209.322,9858.46,5648.48,4454%,29848692,702277,101430,0,0
gtp,sf,0,4,100000,2.0,3.0,0.315240859985,7.152504,0.50,108%,136632,303,2405,0,0
glp,sf,0,4,100000,2.0,15,6.75242,425.399,202.02,4150%,278556,84524,10136,0,0
snp,sf,0,4,100000,2.0,3,0.20068693161,0.200537,0.09,99%,62192,9,311,0,0
nx,sf,0,0,100000,2.1,4,71174.1459439,71160.820817,4.12,99%,1070824,193,228960,0,0
gl,sf,0,0,100000,2.1,4,301.56,14984.4,9939.06,4650%,44427424,973877,126474,0,0
gtp,sf,0,0,100000,2.1,4.0,0.197211027145,6.947117,0.29,113%,121528,293,1744,0,0
glp,sf,0,0,100000,2.1,16,7.01921,507.884,306.98,4333%,268224,108746,10404,0,0
snp,sf,0,0,100000,2.1,3,0.142789125443,0.142814,0.08,99%,58680,9,220,0,0
nx,sf,0,1,100000,2.1,7,156760.059206,137603.180945,110.62,87%,828964,186,6094324,0,0
gl,sf,0,1,100000,2.1,7,419.913,22769,15826.10,5200%,44004996,1376637,194621,0,0
gtp,sf,0,1,100000,2.1,6.0,0.246669054031,4.330615,0.31,111%,113372,269,1420,0,0
glp,sf,0,1,100000,2.1,18,7.56795,469.691,298.05,4325%,272868,60005,11854,0,0
snp,sf,0,1,100000,2.1,5,0.113668203354,0.113691,0.05,99%,57432,9,76,0,0
nx,sf,0,2,100000,2.1,6,139822.186313,129552.140717,25.42,92%,1044140,164,3934859,0,0
gl,sf,0,2,100000,2.1,6,380.923,20221.9,13556.44,5058%,43564220,1373654,222321,0,0
gtp,sf,0,2,100000,2.1,5.0,0.232405900955,5.039848,0.34,110%,120756,271,1760,0,0
glp,sf,0,2,100000,2.1,17,6.41459,417.143,245.25,4251%,270468,59246,10655,0,0
snp,sf,0,2,100000,2.1,5,0.129252910614,0.129277,0.08,99%,58032,6,114,0,0
nx,sf,0,3,100000,2.1,7,131474.683742,115440.018061,97.14,87%,804556,181,5079818,0,0
gl,sf,0,3,100000,2.1,7,430.003,23267.3,16339.82,5210%,43599196,1429565,228460,0,0
gtp,sf,0,3,100000,2.1,6.0,0.264615058899,4.360538,0.32,111%,111952,293,1740,0,0
glp,sf,0,3,100000,2.1,21,8.93005,531.073,336.53,4386%,265828,67571,13294,0,0
snp,sf,0,3,100000,2.1,6,0.114078998566,0.113997,0.08,97%,57372,9,93,0,0
nx,sf,0,4,100000,2.1,7,159124.454407,139649.502125,108.96,87%,817580,215,6262338,0,0
gl,sf,0,4,100000,2.1,7,424.322,22995.9,15947.52,5183%,43571064,1410201,208721,0,0
gtp,sf,0,4,100000,2.1,6.0,0.255505800247,4.329657,0.28,111%,112380,278,664,0,0
glp,sf,0,4,100000,2.1,21,8.24915,495.666,313.07,4343%,269052,67180,12760,0,0
snp,sf,0,4,100000,2.1,6,0.115414857864,0.115439,0.07,99%,57460,9,131,0,0
nx,sf,0,0,100000,2.2,6,135687.423623,119324.651777,100.46,87%,786384,226,5238840,0,0
gl,sf,0,0,100000,2.2,6,370.953,20087.7,14202.75,5146%,42728640,1340237,173217,0,0
gtp,sf,0,0,100000,2.2,6.0,0.323611974716,6.309118,0.28,116%,110600,325,1894,0,0
glp,sf,0,0,100000,2.2,23,10.3753,606.648,371.66,4440%,262828,74742,13664,0,0
snp,sf,0,0,100000,2.2,5,0.111155986786,0.111054,0.07,99%,57140,9,99,0,0
nx,sf,0,1,100000,2.2,5,134506.649162,121526.009947,50.30,90%,832820,160,4662201,0,0
gl,sf,0,1,100000,2.2,5,367.105,17956.2,12492.40,4664%,41928968,1140152,150454,0,0
gtp,sf,0,1,100000,2.2,5.0,0.310235977173,6.95081,0.29,117%,117076,343,1097,0,0
glp,sf,0,1,100000,2.2,18,7.45794,459.118,281.50,4309%,261840,60852,10624,0,0
snp,sf,0,1,100000,2.2,4,0.115259885788,0.115057,0.06,98%,57560,9,80,0,0
nx,sf,0,2,100000,2.2,8,54059.457957,54047.690391,4.07,99%,670588,137,226235,0,0
gl,sf,0,2,100000,2.2,8,477.941,25452.3,18491.66,5146%,43536800,1737208,225531,0,0
gtp,sf,0,2,100000,2.2,7.0,0.261646032333,7.45603,0.37,124%,109372,312,927,0,0
glp,sf,0,2,100000,2.2,20,8.03595,485.605,322.24,4353%,258604,64041,12543,0,0
snp,sf,0,2,100000,2.2,6,0.106456041336,0.106361,0.08,98%,56120,9,66,0,0
nx,sf,0,3,100000,2.2,7,134823.309818,118389.430083,97.96,87%,699196,732,5241242,0,0
gl,sf,0,3,100000,2.2,7,430.194,23031.3,16699.34,5171%,43465036,1319894,190019,0,0
gtp,sf,0,3,100000,2.2,7.0,0.344856023788,6.536672,0.57,120%,114264,330,1714,0,0
glp,sf,0,3,100000,2.2,17,7.13205,443.073,297.28,4283%,257112,57012,9774,0,0
snp,sf,0,3,100000,2.2,6,0.105440855026,0.105207,0.08,99%,56684,9,81,0,0
nx,sf,0,4,100000,2.2,7,128772.128023,113189.837938,88.32,87%,697472,933,4940684,0,0
gl,sf,0,4,100000,2.2,7,463.09,24440.1,17744.71,5056%,43101396,1505670,203167,0,0
gtp,sf,0,4,100000,2.2,7.0,0.328024864197,6.248193,0.39,119%,110004,360,556,0,0
glp,sf,0,4,100000,2.2,19,7.25638,441.142,298.30,4268%,257592,61488,11943,0,0
snp,sf,0,4,100000,2.2,6,0.103585958481,0.103127,0.08,99%,56320,9,69,0,0
nx,sf,0,0,100000,2.3,9,113273.878555,100634.334748,30.76,88%,621988,103,4495717,0,0
gl,sf,0,0,100000,2.3,9,531.762,28428.5,21367.28,5178%,43570836,1693263,245881,0,0
gtp,sf,0,0,100000,2.3,8.0,0.154056072235,4.857973,0.64,120%,107624,216,264,0,0
glp,sf,0,0,100000,2.3,25,10.3422,601.513,408.45,4445%,255624,79563,14461,0,0
snp,sf,0,0,100000,2.3,7,0.100317955017,0.100181,0.07,98%,55340,8,94,0,0
nx,sf,0,1,100000,2.3,9,106916.694664,93875.122832,77.99,87%,561008,1295,4125372,0,0
gl,sf,0,1,100000,2.3,9,548.017,29770.2,22439.00,5305%,43294016,1872726,255740,0,0
gtp,sf,0,1,100000,2.3,9.0,0.27420091629,7.53416,0.29,130%,106668,284,302,0,0
glp,sf,0,1,100000,2.3,27,11.8715,670.181,452.77,4482%,261228,82436,14878,0,0
snp,sf,0,1,100000,2.3,7,0.0858538150787,0.085599,0.07,99%,55316,8,219,0,0
nx,sf,0,2,100000,2.3,9,111543.411702,97820.548087,78.48,87%,620812,658,4323951,0,0
gl,sf,0,2,100000,2.3,9,540.147,29353.2,22164.23,5293%,43665112,1918402,265521,0,0
gtp,sf,0,2,100000,2.3,8.0,0.249531030655,7.172939,0.45,128%,106800,319,492,0,0
glp,sf,0,2,100000,2.3,26,11.1512,640.626,432.32,4469%,254704,79646,15727,0,0
snp,sf,0,2,100000,2.3,8,0.0858659744263,0.085671,0.06,98%,55556,9,122,0,0
nx,sf,0,3,100000,2.3,8,112585.126533,99069.011421,36.15,87%,617176,248,4256751,56,0
gl,sf,0,3,100000,2.3,8,499.474,27186.7,20497.69,5299%,41782724,1629651,222852,0,0
gtp,sf,0,3,100000,2.3,8.0,0.305850028992,6.11939,0.39,123%,107480,355,633,0,0
glp,sf,0,3,100000,2.3,20,8.51702,510.409,351.24,4401%,255200,64744,11375,0,0
snp,sf,0,3,100000,2.3,7,0.0857148170471,0.085682,0.06,97%,55488,9,59,0,0
nx,sf,0,4,100000,2.3,9,113206.717887,99317.318778,87.19,87%,619092,1118,4388017,0,0
gl,sf,0,4,100000,2.3,9,525.331,28559.3,21353.19,5257%,43647048,1894210,243819,0,0
gtp,sf,0,4,100000,2.3,9.0,0.293644189835,6.042112,0.24,124%,106956,329,521,0,0
glp,sf,0,4,100000,2.3,26,11.0013,631.532,423.12,4429%,261092,82909,14708,0,0
snp,sf,0,4,100000,2.3,7,0.0859668254852,0.085927,0.04,99%,55368,9,61,0,0
nx,sf,0,0,100000,2.4,11,107595.781296,94145.361011,79.16,87%,505580,848,4226005,0,0
gl,sf,0,0,100000,2.4,11,585.293,31764.7,24295.44,5306%,43725832,2014859,289693,0,0
gtp,sf,0,0,100000,2.4,11.0,0.264322042465,7.037758,0.65,134%,104672,317,399,0,0
glp,sf,0,0,100000,2.4,29,12.5942,705.834,492.67,4490%,255076,89337,16746,0,0
snp,sf,0,0,100000,2.4,10,0.0779848098755,0.077943,0.07,99%,55116,9,45,0,0
nx,sf,0,1,100000,2.4,11,106397.288002,93381.144672,70.67,87%,511572,1158,4100160,0,0
gl,sf,0,1,100000,2.4,11,598.973,32471.7,24886.98,5309%,43753924,2127883,272423,0,0
gtp,sf,0,1,100000,2.4,10.0,0.318722963333,7.180702,0.42,134%,104768,341,367,0,0
glp,sf,0,1,100000,2.4,24,10.1699,591.032,418.52,4427%,253860,75270,15413,0,0
snp,sf,0,1,100000,2.4,10,0.0790569782257,0.079019,0.04,99%,55104,7,53,0,0
nx,sf,0,2,100000,2.4,10,105176.798947,93751.47895,26.52,89%,514376,161,4130668,0,0
gl,sf,0,2,100000,2.4,10,546.707,29765.8,22727.23,5270%,42366664,1687792,252129,0,0
gtp,sf,0,2,100000,2.4,10.0,0.273235082626,6.871883,0.48,131%,104304,297,1079,0,0
glp,sf,0,2,100000,2.4,27,10.921,644.711,453.13,4382%,253932,87160,16035,0,0
snp,sf,0,2,100000,2.4,8,0.0782289505005,0.078122,0.03,98%,55124,9,54,0,0
nx,sf,0,3,100000,2.4,11,51815.296582,51802.43671,2.41,99%,503108,133,227013,0,0
gl,sf,0,3,100000,2.4,11,586.095,31899.4,24429.70,5337%,43866664,2038344,262988,0,0
gtp,sf,0,3,100000,2.4,11.0,0.291480064392,6.483301,0.43,130%,104400,347,958,0,0
glp,sf,0,3,100000,2.4,26,11.3227,650.254,454.22,4424%,261004,84796,14312,0,0
snp,sf,0,3,100000,2.4,10,0.0774760246277,0.077372,0.05,99%,55056,9,53,0,0
nx,sf,0,4,100000,2.4,11,101985.864219,91345.946751,23.19,89%,510708,118,3900303,0,0
gl,sf,0,4,100000,2.4,11,580.751,31698.7,24348.90,5345%,43536856,1847706,258192,0,0
gtp,sf,0,4,100000,2.4,11.0,0.353875160217,8.482983,0.35,141%,103968,382,344,0,0
glp,sf,0,4,100000,2.4,25,10.0158,582.755,407.96,4394%,252660,76936,14243,0,0
snp,sf,0,4,100000,2.4,8,0.0776879787445,0.077592,0.08,99%,55072,9,53,0,0
nx,sf,0,0,100000,2.5,13,99123.8046811,87034.693225,72.33,87%,470304,123,3794373,0,0
gl,sf,0,0,100000,2.5,13,640.922,34909.6,27082.01,5334%,43280712,2036712,289406,0,0
gtp,sf,0,0,100000,2.5,12.0,0.22332406044,4.232858,0.43,122%,106892,274,401,0,0
glp,sf,0,0,100000,2.5,28,12.2282,685.989,478.56,4479%,256288,86668,16212,0,0
snp,sf,0,0,100000,2.5,10,0.0731139183044,0.073072,0.06,98%,54700,9,49,0,0
nx,sf,0,1,100000,2.5,14,88434.760983,77675.58149,64.85,87%,465132,636,3383021,0,0
gl,sf,0,1,100000,2.5,14,665.793,36364.3,28340.53,5387%,43803448,1974570,302555,0,0
gtp,sf,0,1,100000,2.5,14.0,0.316954135895,6.297195,0.35,133%,102584,320,622,0,0
glp,sf,0,1,100000,2.5,28,11.1514,714.763,523.27,4567%,253260,118624,16053,0,0
snp,sf,0,1,100000,2.5,11,0.073383808136,0.073347,0.10,98%,54676,9,50,0,0
nx,sf,0,2,100000,2.5,14,97803.5713029,85752.945757,67.66,87%,465040,133,3789094,0,0
gl,sf,0,2,100000,2.5,14,659.117,35927.6,27937.05,5372%,43691040,1908372,315435,0,0
gtp,sf,0,2,100000,2.5,13.0,0.291071891785,6.805859,0.44,136%,103164,321,488,0,0
glp,sf,0,2,100000,2.5,33,13.6159,749.844,532.15,4483%,257992,97937,16688,0,0
snp,sf,0,2,100000,2.5,11,0.0719010829926,0.071801,0.08,96%,54668,9,48,0,0
nx,sf,0,3,100000,2.5,14,96672.572732,84746.008705,69.97,87%,466744,135,3726777,0,0
gl,sf,0,3,100000,2.5,14,675.857,36734,28552.36,5335%,43782140,2107100,321969,0,0
gtp,sf,0,3,100000,2.5,14.0,0.354125976562,8.495249,0.39,146%,103372,360,411,0,0
glp,sf,0,3,100000,2.5,29,12.0162,675.64,472.32,4461%,252388,88019,16898,0,0
snp,sf,0,3,100000,2.5,12,0.0736420154572,0.073424,0.06,99%,54680,7,72,0,0
nx,sf,0,4,100000,2.5,13,89953.7758811,78969.551611,67.25,87%,468348,199,3518928,0,0
gl,sf,0,4,100000,2.5,13,654.951,35684.6,27739.74,5365%,43423152,1938617,308573,0,0
gtp,sf,0,4,100000,2.5,13.0,0.283570051193,6.442729,0.36,133%,102868,320,384,0,0
glp,sf,0,4,100000,2.5,29,12.1306,682.367,470.56,4503%,253692,86672,17503,0,0
snp,sf,0,4,100000,2.5,11,0.0737030506134,0.073513,0.11,98%,54688,9,77,0,0
nx,sf,0,0,100000,2.6,17,95687.805793,84004.514477,53.28,87%,449264,145,3669601,0,0
gl,sf,0,0,100000,2.6,17,745.239,40635.6,32104.11,5388%,43648788,2092990,339959,0,0
gtp,sf,0,0,100000,2.6,16.0,0.275381803513,6.82575,0.31,139%,101704,305,340,0,0
glp,sf,0,0,100000,2.6,38,17.3432,935.374,659.77,4573%,250464,113949,19453,0,0
snp,sf,0,0,100000,2.6,13,0.0706849098206,0.070596,0.07,99%,54660,8,45,0,0
nx,sf,0,1,100000,2.6,17,95372.1901162,84125.319539,26.52,88%,451724,101,3890423,0,0
gl,sf,0,1,100000,2.6,17,747.198,40700.2,32214.28,5366%,43317992,2084965,346800,0,0
gtp,sf,0,1,100000,2.6,17.0,0.303397893906,5.862833,0.19,134%,102292,311,446,0,0
glp,sf,0,1,100000,2.6,39,16.091,862.464,600.65,4529%,251080,112942,21653,0,0
snp,sf,0,1,100000,2.6,13,0.0692639350891,0.069184,0.07,99%,54680,8,43,0,0
nx,sf,0,2,100000,2.6,16,91922.6847668,80742.309651,57.27,87%,447244,1045,3538444,1,0
gl,sf,0,2,100000,2.6,16,763.671,41616.1,33034.72,5386%,43715704,2087949,361249,0,0
gtp,sf,0,2,100000,2.6,16.0,0.286024093628,6.916437,0.33,140%,102264,317,297,0,0
glp,sf,0,2,100000,2.6,36,13.8987,763.086,529.25,4499%,254580,100643,19446,0,0
snp,sf,0,2,100000,2.6,11,0.0699779987335,0.069639,0.07,98%,54672,10,48,0,0
nx,sf,0,3,100000,2.6,16,92448.906848,82563.017562,20.96,89%,452748,90,3615317,0,0
gl,sf,0,3,100000,2.6,16,746.828,40627.2,32220.67,5356%,43565960,2094589,358269,0,0
gtp,sf,0,3,100000,2.6,16.0,0.43256187439,8.499336,0.33,148%,101784,414,532,0,0
glp,sf,0,3,100000,2.6,37,15.9471,862.278,601.14,4532%,267864,107914,20244,0,0
snp,sf,0,3,100000,2.6,12,0.0697550773621,0.069674,0.04,99%,54676,9,40,0,0
nx,sf,0,4,100000,2.6,15,95156.1286819,83499.449555,69.43,87%,457432,118,3688508,0,0
gl,sf,0,4,100000,2.6,15,709.674,38677.2,30468.49,5382%,43491856,2082213,333267,0,0
gtp,sf,0,4,100000,2.6,15.0,0.272531986237,7.14934,0.50,141%,101940,313,481,0,0
glp,sf,0,4,100000,2.6,39,16.3119,887.477,621.40,4545%,252388,113554,22319,0,0
snp,sf,0,4,100000,2.6,12,0.0699870586395,0.070013,0.05,99%,54716,9,28,0,0
nx,sf,0,0,100000,2.7,20,91257.4645181,81414.078434,21.70,89%,429644,68,3622758,0,0
gl,sf,0,0,100000,2.7,20,820.556,44685.3,35566.88,5389%,43737804,2025934,393067,0,0
gtp,sf,0,0,100000,2.7,20.0,0.405478954315,9.435509,0.30,158%,100964,362,667,0,0
glp,sf,0,0,100000,2.7,41,17.2759,929.204,647.70,4546%,255644,119568,21906,0,0
snp,sf,0,0,100000,2.7,15,0.0677218437195,0.067748,0.05,97%,54540,8,24,0,0
nx,sf,0,1,100000,2.7,19,40117.6632459,40109.908413,3.16,99%,430352,84,129364,0,0
gl,sf,0,1,100000,2.7,19,844.333,46003.7,36816.12,5382%,43794312,2204552,397866,0,0
gtp,sf,0,1,100000,2.7,19.0,0.308532953262,6.058682,0.23,138%,101692,343,582,0,0
glp,sf,0,1,100000,2.7,49,20.5678,1081.64,749.13,4590%,253236,137944,26240,0,0
snp,sf,0,1,100000,2.7,16,0.0675530433655,0.06756,0.05,99%,54536,9,26,0,0
nx,sf,0,2,100000,2.7,18,91428.096077,80634.027291,23.70,88%,433128,107,3708295,0,0
gl,sf,0,2,100000,2.7,18,826.912,45111.5,36185.36,5400%,43232812,2182121,387246,0,0
gtp,sf,0,2,100000,2.7,17.0,0.304929018021,7.251769,0.44,146%,101292,323,585,0,0
glp,sf,0,2,100000,2.7,39,16.3556,884.469,620.39,4530%,251436,112749,22421,0,0
snp,sf,0,2,100000,2.7,14,0.0682420730591,0.068266,0.05,97%,54568,9,27,0,0
nx,sf,0,3,100000,2.7,17,82374.616405,72183.609677,63.56,87%,435020,135,3196573,0,0
gl,sf,0,3,100000,2.7,17,801.276,43643.9,34864.48,5366%,43321912,2180379,377073,0,0
gtp,sf,0,3,100000,2.7,17.0,0.31086397171,6.192506,0.28,138%,101148,345,514,0,0
glp,sf,0,3,100000,2.7,37,15.7908,864.451,602.74,4549%,253480,106177,19727,0,0
snp,sf,0,3,100000,2.7,14,0.0686440467834,0.068669,0.07,99%,54560,9,25,0,0
nx,sf,0,4,100000,2.7,19,93180.2003219,82674.066982,29.02,88%,430944,91,3807307,0,0
gl,sf,0,4,100000,2.7,19,855.498,46739.5,37596.76,5408%,42903752,2254687,392345,0,0
gtp,sf,0,4,100000,2.7,19.0,0.337334871292,9.058645,0.48,159%,101064,406,353,0,0
glp,sf,0,4,100000,2.7,47,19.8441,1052.04,739.44,4567%,251836,136599,24658,0,0
snp,sf,0,4,100000,2.7,14,0.0684838294983,0.068508,0.07,99%,54528,9,23,0,0
nx,sf,0,0,100000,2.8,21,81143.046356,73932.686542,16.17,91%,420712,103,2774504,0,0
gl,sf,0,0,100000,2.8,21,880.585,48057.4,38597.05,5397%,43323840,1954520,403077,0,0
gtp,sf,0,0,100000,2.8,20.0,0.308466911316,5.662992,0.24,136%,101300,318,410,0,0
glp,sf,0,0,100000,2.8,57,24.3923,1275.21,897.52,4623%,250052,162622,29741,0,0
snp,sf,0,0,100000,2.8,15,0.0667550563812,0.066781,0.06,99%,54488,7,28,0,0
nx,sf,0,1,100000,2.8,20,79672.640008,69762.110421,63.12,87%,421176,674,3093163,0,0
gl,sf,0,1,100000,2.8,20,883.405,48303.9,38802.93,5412%,43682952,2149486,406810,0,0
gtp,sf,0,1,100000,2.8,20.0,0.281467914581,6.519237,0.46,145%,101224,321,447,0,0
glp,sf,0,1,100000,2.8,54,22.5979,1180.26,815.76,4610%,252956,151544,29566,0,0
snp,sf,0,1,100000,2.8,17,0.0661070346832,0.066134,0.04,99%,54472,8,26,0,0
nx,sf,0,2,100000,2.8,19,39686.8694632,39678.858117,1.80,99%,422428,99,157514,0,0
gl,sf,0,2,100000,2.8,19,884.579,48298.8,39017.24,5387%,42698220,1986963,437295,0,0
gtp,sf,0,2,100000,2.8,18.0,0.31423997879,6.489624,0.43,143%,105160,312,362,0,0
glp,sf,0,2,100000,2.8,40,16.2726,879.362,618.20,4539%,252940,115121,21359,0,0
snp,sf,0,2,100000,2.8,15,0.0664038658142,0.066432,0.05,99%,54500,9,25,0,0
nx,sf,0,3,100000,2.8,22,86312.77511,76006.82474,19.08,88%,417720,97,3253176,0,0
gl,sf,0,3,100000,2.8,22,923.352,50418.4,40528.96,5409%,43962500,2062831,450708,0,0
gtp,sf,0,3,100000,2.8,22.0,0.305382013321,9.234381,0.48,160%,105092,374,411,0,0
glp,sf,0,3,100000,2.8,44,17.869,946.253,656.40,4532%,250988,124291,23998,0,0
snp,sf,0,3,100000,2.8,17,0.0668699741364,0.066895,0.07,99%,54432,9,29,0,0
nx,sf,0,4,100000,2.8,20,77677.331933,67953.228832,64.04,87%,424768,1142,3011789,0,0
gl,sf,0,4,100000,2.8,20,857.397,46798.9,37715.35,5405%,42475000,2000571,400725,0,0
gtp,sf,0,4,100000,2.8,20.0,0.313215017319,6.452303,0.46,141%,101532,321,414,0,0
glp,sf,0,4,100000,2.8,50,21.6398,1136.17,787.36,4595%,257512,142642,26947,0,0
snp,sf,0,4,100000,2.8,12,0.0667769908905,0.066802,0.05,98%,54520,8,24,0,0
nx,sf,0,0,100000,2.9,25,84397.5501521,74090.324018,67.86,87%,413100,1016,3238009,0,0
gl,sf,0,0,100000,2.9,25,1042.7,56986.4,46512.86,5421%,43770440,2451328,481561,0,0
gtp,sf,0,0,100000,2.9,24.0,0.282390117645,7.302317,0.58,156%,100372,301,560,0,0
glp,sf,0,0,100000,2.9,68,28.9889,1486.59,1029.38,4634%,253120,189104,35750,0,0
snp,sf,0,0,100000,2.9,19,0.0655269622803,0.065552,0.06,98%,54384,9,25,0,0
nx,sf,0,1,100000,2.9,25,91495.9761329,81401.62247,18.82,88%,415488,85,3311447,0,0
gl,sf,0,1,100000,2.9,25,976.228,53262.2,43234.95,5391%,43172800,2433134,467130,0,0
gtp,sf,0,1,100000,2.9,25.0,0.259211063385,6.77233,0.58,149%,100616,312,379,0,0
glp,sf,0,1,100000,2.9,50,21.9015,1160.43,816.10,4611%,250472,151063,26620,0,0
snp,sf,0,1,100000,2.9,18,0.0653631687164,0.065387,0.05,99%,54400,9,25,0,0
nx,sf,0,2,100000,2.9,25,80484.379575,70468.322684,62.81,87%,412444,1155,3115658,0,0
gl,sf,0,2,100000,2.9,25,1026.95,56185.1,45658.24,5425%,43963560,2255628,482982,0,0
gtp,sf,0,2,100000,2.9,25.0,0.360636949539,8.871175,0.45,164%,104432,369,323,0,0
